"","date","returns","symbol"
"534",2014-11-01,-0.0088336037497746,"enf"
"535",2014-12-01,-0.00973081120407426,"enf"
"536",2015-01-01,-0.0260813665166681,"enf"
"537",2015-02-01,-0.0313059877416313,"enf"
"538",2015-03-01,0.0659982478341283,"enf"
"539",2015-04-01,-0.0290384439777189,"enf"
"540",2015-05-01,-0.00357377974231166,"enf"
"541",2015-06-01,0.0387918829636622,"enf"
"542",2015-07-01,0.0379792840268944,"enf"
"543",2015-08-01,0.0154936974789917,"enf"
"544",2015-09-01,-0.0339625894319455,"enf"
"545",2015-10-01,0.0334612295886501,"enf"
"546",2015-11-01,0.0562079088240373,"enf"
"547",2015-12-01,-0.0166762037112728,"enf"
"548",2016-01-01,-0.0145481752431623,"enf"
"549",2016-02-01,-0.0113042011135481,"enf"
"550",2016-03-01,0.0504266211604096,"enf"
"551",2016-04-01,0.0153521241166437,"enf"
"552",2016-05-01,0.0149600000000001,"enf"
"553",2016-06-01,0.0191534641759281,"enf"
"554",2016-07-01,0.097138437741686,"enf"
"555",2016-08-01,-0.0389116029888622,"enf"
"556",2016-09-01,0.0606571805779668,"enf"
"557",2016-10-01,0.0206071502662333,"enf"
"558",2016-11-01,-0.0392303001558371,"enf"
"559",2016-12-01,-0.0116361071932299,"enf"
"560",2017-01-01,0.0161255797359972,"enf"
"561",2017-02-01,0.0219787936240432,"enf"
"562",2017-03-01,0.0201319224955339,"enf"
"563",2017-04-01,0.0477537549673335,"enf"
"564",2017-05-01,0.0160066855232708,"enf"
"565",2017-06-01,0.0530211958241062,"enf"
"566",2017-07-01,0.043381601874662,"enf"
"567",2017-08-01,0.00495249064209613,"enf"
"568",2017-09-01,-0.00418314136725684,"enf"
"569",2017-10-01,0.00966739555760165,"enf"
"570",2017-11-01,-0.00626923515331135,"enf"
"571",2017-12-01,0.0973273686625373,"enf"
"572",2018-01-01,0.0490252443422359,"enf"
"573",2018-02-01,0.0508195904538886,"enf"
"574",2018-03-01,0.0377886302214214,"enf"
"575",2018-04-01,0.0179550438596492,"enf"
"576",2018-05-01,-0.0940711817243391,"enf"
"577",2018-06-01,0.00648996779786981,"enf"
"578",2018-07-01,-0.154951762157905,"enf"
"579",2018-08-01,0.0768289841565704,"enf"
"580",2018-09-01,0.0161194352788445,"enf"
"581",2018-10-01,0.0543518764972053,"enf"
"582",2018-11-01,-0.0804806624255276,"enf"
"583",2018-12-01,0.0205908192400615,"enf"
"584",2019-01-01,-0.0527250228654436,"enf"
"585",2019-02-01,0.0566820014766853,"enf"
"586",2019-03-01,0.0136522440204245,"enf"
"587",2019-04-01,-0.0038708309030171,"enf"
"588",2019-05-01,-0.0128287022250612,"enf"
"589",2019-06-01,0.00539228902669175,"enf"
"590",2019-07-01,0.0234379190131402,"enf"
"591",2019-08-01,0.0215910281941096,"enf"
"592",2019-09-01,0.0248281522519749,"enf"
"593",2019-10-01,0.025778356191811,"enf"
"594",2019-11-01,0.0111745474064315,"enf"
"595",2019-12-01,-0.0394749541550043,"enf"
"596",2020-01-01,0.015825964630225,"enf"
"597",2020-02-01,0.00395667441515402,"enf"
"598",2020-03-01,-0.0108872358244249,"enf"
"599",2020-04-01,-0.129196135073214,"enf"
"600",2020-05-01,0.0738961336078701,"enf"
"601",2020-06-01,0.0423945462292288,"enf"
"602",2020-07-01,-0.0212548538728796,"enf"
"603",2020-08-01,0.016809354771351,"enf"
"604",2020-09-01,0.0520073929561558,"enf"
"605",2020-10-01,0.0169830657361769,"enf"
"606",2020-11-01,0.013676280051826,"enf"
"607",2020-12-01,0.0634349555008522,"enf"
"608",2021-01-01,0.0842236467236468,"enf"
"609",2021-02-01,0.00648710789949081,"enf"
"610",2021-03-01,0.0389165374887819,"enf"
"611",2021-04-01,0.0253651641275325,"enf"
"612",2021-05-01,0.0295243930458757,"enf"
"613",2021-06-01,0.116644969313744,"enf"
"614",2021-07-01,0.0284467539389095,"enf"
"615",2014-11-01,0,"mafeqi"
"616",2014-12-01,-0.0801115982463133,"mafeqi"
"617",2015-01-01,-0.0514514731369151,"mafeqi"
"618",2015-02-01,0.0411099691675232,"mafeqi"
"619",2015-03-01,0.0311505977843589,"mafeqi"
"620",2015-04-01,-0.0931815764280396,"mafeqi"
"621",2015-05-01,0.00774193548387103,"mafeqi"
"622",2015-06-01,0.0422535211267605,"mafeqi"
"623",2015-07-01,0.0972749609113246,"mafeqi"
"624",2015-08-01,-0.0315521628498727,"mafeqi"
"625",2015-09-01,-0.0864950078822911,"mafeqi"
"626",2015-10-01,0.0330188679245282,"mafeqi"
"627",2015-11-01,0.0506737944091771,"mafeqi"
"628",2015-12-01,-0.0739877040491838,"mafeqi"
"629",2016-01-01,0.00812728937728946,"mafeqi"
"630",2016-02-01,-0.0521176337004655,"mafeqi"
"631",2016-03-01,0.0757067561092477,"mafeqi"
"632",2016-04-01,-0.0349665924276169,"mafeqi"
"633",2016-05-01,0.0594276482806371,"mafeqi"
"634",2016-06-01,0.0352902733906981,"mafeqi"
"635",2016-07-01,0.0456601788532351,"mafeqi"
"636",2016-08-01,0.000804909950699262,"mafeqi"
"637",2016-09-01,0.0717804363124561,"mafeqi"
"638",2016-10-01,0.0123815777131602,"mafeqi"
"639",2016-11-01,-0.0513295654590938,"mafeqi"
"640",2016-12-01,-0.0147475339388612,"mafeqi"
"641",2017-01-01,-0.0145717684377478,"mafeqi"
"642",2017-02-01,0.0442611407303088,"mafeqi"
"643",2017-03-01,0.00115595800019275,"mafeqi"
"644",2017-04-01,0.0374290387760994,"mafeqi"
"645",2017-05-01,-0.00843999258022632,"mafeqi"
"646",2017-06-01,0.0379758675521467,"mafeqi"
"647",2017-07-01,0.0597458772641255,"mafeqi"
"648",2017-08-01,-0.0272108843537415,"mafeqi"
"649",2017-09-01,-0.0102272727272728,"mafeqi"
"650",2017-10-01,0.0167800052989491,"mafeqi"
"651",2017-11-01,0.0229306001910883,"mafeqi"
"652",2017-12-01,0.160567207268405,"mafeqi"
"653",2018-01-01,0.0830406789581504,"mafeqi"
"654",2018-02-01,0.0875498209822334,"mafeqi"
"655",2018-03-01,-0.00118019752779674,"mafeqi"
"656",2018-04-01,0.0194029850746269,"mafeqi"
"657",2018-05-01,-0.121888726207906,"mafeqi"
"658",2018-06-01,-0.0567597610115326,"mafeqi"
"659",2018-07-01,-0.0501583560433085,"mafeqi"
"660",2018-08-01,-0.0147332506203474,"mafeqi"
"661",2018-09-01,0.0267590114906344,"mafeqi"
"662",2018-10-01,0.0113444734018089,"mafeqi"
"663",2018-11-01,-0.109140518417463,"mafeqi"
"664",2018-12-01,-0.00467925812489367,"mafeqi"
"665",2019-01-01,-0.0538507564749123,"mafeqi"
"666",2019-02-01,0.0341494263257747,"mafeqi"
"667",2019-03-01,0.0669170961824059,"mafeqi"
"668",2019-04-01,-0.00147383935151069,"mafeqi"
"669",2019-05-01,-0.00828208282082821,"mafeqi"
"670",2019-06-01,-0.0135604431949727,"mafeqi"
"671",2019-07-01,0.0126571668063704,"mafeqi"
"672",2019-08-01,0.0149822034599785,"mafeqi"
"673",2019-09-01,-0.00530092970151685,"mafeqi"
"674",2019-10-01,0.00344346970566534,"mafeqi"
"675",2019-11-01,0.0146253778903505,"mafeqi"
"676",2019-12-01,-0.0565308423256563,"mafeqi"
"677",2020-01-01,0.000426766814612511,"mafeqi"
"678",2020-02-01,-0.0243153314563603,"mafeqi"
"679",2020-03-01,-0.0275445960125918,"mafeqi"
"680",2020-04-01,-0.268411114108444,"mafeqi"
"681",2020-05-01,0.142944936086529,"mafeqi"
"682",2020-06-01,0.16345843639101,"mafeqi"
"683",2020-07-01,-0.0515759312320917,"mafeqi"
"684",2020-08-01,-0.0657830620797193,"mafeqi"
"685",2020-09-01,0.139682870853328,"mafeqi"
"686",2020-10-01,0.0212356979405035,"mafeqi"
"687",2020-11-01,-0.0165815183293,"mafeqi"
"688",2020-12-01,0.11091870215093,"mafeqi"
"689",2021-01-01,0.0854869144310444,"mafeqi"
"690",2021-02-01,0.0570629582042175,"mafeqi"
"691",2021-03-01,0.0285285285285286,"mafeqi"
"692",2021-04-01,0.02711157455683,"mafeqi"
"693",2021-05-01,0.0301861252115059,"mafeqi"
"694",2021-06-01,0.107023191643125,"mafeqi"
"695",2021-07-01,0.0440356083086053,"mafeqi"
"696",2014-05-01,0,"mbvf"
"697",2014-06-01,0.0219978002199781,"mbvf"
"698",2014-07-01,0.0345367380882498,"mbvf"
"699",2014-08-01,0.0105920181577455,"mbvf"
"700",2014-09-01,0.0109489051094891,"mbvf"
"701",2014-10-01,0.0224011848560586,"mbvf"
"702",2014-11-01,0.00669986419194202,"mbvf"
"703",2014-12-01,0.00143897832538897,"mbvf"
"704",2015-01-01,0.00889088459811416,"mbvf"
"705",2015-02-01,-0.0196724230016023,"mbvf"
"706",2015-03-01,0.0145282847543813,"mbvf"
"707",2015-04-01,-0.028550971091023,"mbvf"
"708",2015-05-01,-0.0373134328358209,"mbvf"
"709",2015-06-01,0.00995310556034079,"mbvf"
"710",2015-07-01,0.000947597839476844,"mbvf"
"711",2015-08-01,0.0162832528637697,"mbvf"
"712",2015-09-01,-0.0297158826269213,"mbvf"
"713",2015-10-01,0.015168970814132,"mbvf"
"714",2015-11-01,0.0378286362776621,"mbvf"
"715",2015-12-01,-0.0123018042646255,"mbvf"
"716",2016-01-01,-0.00304456130639363,"mbvf"
"717",2016-02-01,-0.0194336479733481,"mbvf"
"718",2016-03-01,0.0175537938844847,"mbvf"
"719",2016-04-01,0.0261547022815805,"mbvf"
"720",2016-05-01,0.0157266811279826,"mbvf"
"721",2016-06-01,0.0132585869371775,"mbvf"
"722",2016-07-01,0.0227452357952052,"mbvf"
"723",2016-08-01,-0.0167439464193715,"mbvf"
"724",2016-09-01,0.0299537158326784,"mbvf"
"725",2016-10-01,0.0434966932338476,"mbvf"
"726",2016-11-01,-0.0139757861379702,"mbvf"
"727",2016-12-01,0.00667490729295417,"mbvf"
"728",2017-01-01,-0.00335625409299278,"mbvf"
"729",2017-02-01,0.0022997946611909,"mbvf"
"730",2017-03-01,0.033680242563304,"mbvf"
"731",2017-04-01,0.00887902330743628,"mbvf"
"732",2017-05-01,-0.00267169574100268,"mbvf"
"733",2017-06-01,0.0212732429877087,"mbvf"
"734",2017-07-01,0.0264619657460268,"mbvf"
"735",2017-08-01,0.00150319428786161,"mbvf"
"736",2017-09-01,0.0144840525328329,"mbvf"
"737",2017-10-01,0.000591803521230894,"mbvf"
"738",2017-11-01,0.0121987283749816,"mbvf"
"739",2017-12-01,0.032722226280038,"mbvf"
"740",2018-01-01,0.0108918593959968,"mbvf"
"741",2018-02-01,0.0176310081858253,"mbvf"
"742",2018-03-01,-0.0103815744242007,"mbvf"
"743",2018-04-01,0.0196609698485479,"mbvf"
"744",2018-05-01,-0.0261633848879199,"mbvf"
"745",2018-06-01,0.0130133631847758,"mbvf"
"746",2018-07-01,-0.0564265487948062,"mbvf"
"747",2018-08-01,0.0316205533596838,"mbvf"
"748",2018-09-01,0.0125585355470412,"mbvf"
"749",2018-10-01,0.051783336836942,"mbvf"
"750",2018-11-01,-0.0549633577614923,"mbvf"
"751",2018-12-01,0.0433556573845613,"mbvf"
"752",2019-01-01,-0.0346621621621621,"mbvf"
"753",2019-02-01,0.0294673479386856,"mbvf"
"754",2019-03-01,0.0465053032363341,"mbvf"
"755",2019-04-01,-0.00578222453222454,"mbvf"
"756",2019-05-01,-0.0417565183297393,"mbvf"
"757",2019-06-01,-0.0272776868521549,"mbvf"
"758",2019-07-01,-0.00049074593381937,"mbvf"
"759",2019-08-01,0.0105211475064881,"mbvf"
"760",2019-09-01,-0.00791282015686823,"mbvf"
"761",2019-10-01,0.0162317218218708,"mbvf"
"762",2019-11-01,0.00296041308089512,"mbvf"
"763",2019-12-01,-0.0264964305326744,"mbvf"
"764",2020-01-01,0.00500634607248629,"mbvf"
"765",2020-02-01,-0.0397109380481302,"mbvf"
"766",2020-03-01,0.0385767516621611,"mbvf"
"767",2020-04-01,-0.17263454097784,"mbvf"
"768",2020-05-01,0.0967604795510586,"mbvf"
"769",2020-06-01,0.108613070780681,"mbvf"
"770",2020-07-01,-0.00839160839160835,"mbvf"
"771",2020-08-01,0.0325811001410437,"mbvf"
"772",2020-09-01,0.0689796475891271,"mbvf"
"773",2020-10-01,0.0274086378737541,"mbvf"
"774",2020-11-01,0.0152353709346433,"mbvf"
"775",2020-12-01,0.0295847115031238,"mbvf"
"776",2021-01-01,0.0119578797072997,"mbvf"
"777",2021-02-01,-0.00546737213403881,"mbvf"
"778",2021-03-01,0.0291422829106815,"mbvf"
"779",2021-04-01,-0.000804135554279162,"mbvf"
"780",2021-05-01,-0.00563347896068067,"mbvf"
"781",2021-06-01,0.0638224072147069,"mbvf"
"782",2021-07-01,-0.0019019671774807,"mbvf"
"783",2014-09-01,0,"ssisca"
"784",2014-10-01,0.0498190000000001,"ssisca"
"785",2014-11-01,-0.0214293130530121,"ssisca"
"786",2014-12-01,-0.0368707146473339,"ssisca"
"787",2015-01-01,-0.00418720008408768,"ssisca"
"788",2015-02-01,-0.00407601331978757,"ssisca"
"789",2015-03-01,0.0215840476094149,"ssisca"
"790",2015-04-01,-0.0194958427476272,"ssisca"
"791",2015-05-01,0.00108228422403389,"ssisca"
"792",2015-06-01,0.00284160864663674,"ssisca"
"793",2015-07-01,0.0343064975916643,"ssisca"
"794",2015-08-01,0.0388601594695062,"ssisca"
"795",2015-09-01,-0.0266585934493764,"ssisca"
"796",2015-10-01,0.0465480654632133,"ssisca"
"797",2015-11-01,0.0595165679229752,"ssisca"
"798",2015-12-01,-0.00535150491413905,"ssisca"
"799",2016-01-01,0.00628257807976795,"ssisca"
"800",2016-02-01,-0.0380250013532651,"ssisca"
"801",2016-03-01,0.0698922242642888,"ssisca"
"802",2016-04-01,0.0203251687684611,"ssisca"
"803",2016-05-01,0.0328135990036531,"ssisca"
"804",2016-06-01,0.0159032474630956,"ssisca"
"805",2016-07-01,0.0821858325317071,"ssisca"
"806",2016-08-01,-0.0452444026599538,"ssisca"
"807",2016-09-01,0.110602739684005,"ssisca"
"808",2016-10-01,0.0179302649005708,"ssisca"
"809",2016-11-01,-0.0370434940697305,"ssisca"
"810",2016-12-01,-0.019965833641535,"ssisca"
"811",2017-01-01,0.0359751377065418,"ssisca"
"812",2017-02-01,0.00893333546114405,"ssisca"
"813",2017-03-01,0.0148558633277078,"ssisca"
"814",2017-04-01,0.0556004304374578,"ssisca"
"815",2017-05-01,-0.0066139926740868,"ssisca"
"816",2017-06-01,0.0951103586210909,"ssisca"
"817",2017-07-01,0.036020167186543,"ssisca"
"818",2017-08-01,-0.0264861093311688,"ssisca"
"819",2017-09-01,0.0299823189447064,"ssisca"
"820",2017-10-01,0.0135677926675413,"ssisca"
"821",2017-11-01,-0.0252686761897077,"ssisca"
"822",2017-12-01,0.0969010767489051,"ssisca"
"823",2018-01-01,0.0583934259695589,"ssisca"
"824",2018-02-01,0.0253666272276092,"ssisca"
"825",2018-03-01,0.0554475339649763,"ssisca"
"826",2018-04-01,0.0152318946378782,"ssisca"
"827",2018-05-01,-0.122580370339819,"ssisca"
"828",2018-06-01,0.0476408888993007,"ssisca"
"829",2018-07-01,-0.153421252834751,"ssisca"
"830",2018-08-01,0.0411829186237473,"ssisca"
"831",2018-09-01,0.0473595729839729,"ssisca"
"832",2018-10-01,0.0381009090590383,"ssisca"
"833",2018-11-01,-0.0704577260295701,"ssisca"
"834",2018-12-01,-0.00045138351800611,"ssisca"
"835",2019-01-01,-0.0402321930018277,"ssisca"
"836",2019-02-01,-0.0100050913414661,"ssisca"
"837",2019-03-01,0.0526883553962145,"ssisca"
"838",2019-04-01,0.0066016940137783,"ssisca"
"839",2019-05-01,-0.00523569087107068,"ssisca"
"840",2019-06-01,-0.0297649518956106,"ssisca"
"841",2019-07-01,0.00850725722676526,"ssisca"
"842",2019-08-01,0.0267418071823757,"ssisca"
"843",2019-09-01,0.0319777178898331,"ssisca"
"844",2019-10-01,0.0223633192136163,"ssisca"
"845",2019-11-01,-0.0147345814463793,"ssisca"
"846",2019-12-01,-0.0320132722162728,"ssisca"
"847",2020-01-01,-0.0150464807509152,"ssisca"
"848",2020-02-01,-0.0288027655673611,"ssisca"
"849",2020-03-01,-0.00957807741111705,"ssisca"
"850",2020-04-01,-0.277017150848701,"ssisca"
"851",2020-05-01,0.241970382405094,"ssisca"
"852",2020-06-01,0.064490230377557,"ssisca"
"853",2020-07-01,-0.015651251545136,"ssisca"
"854",2020-08-01,-0.0183392661730749,"ssisca"
"855",2020-09-01,0.0771114173455936,"ssisca"
"856",2020-10-01,0.0311267308963006,"ssisca"
"857",2020-11-01,0.0170470635826581,"ssisca"
"858",2020-12-01,0.0768487546679248,"ssisca"
"859",2021-01-01,0.097443654360607,"ssisca"
"860",2021-02-01,-0.00641465611091907,"ssisca"
"861",2021-03-01,0.111078607895938,"ssisca"
"862",2021-04-01,0.0152950055976269,"ssisca"
"863",2021-05-01,0.0359563090339863,"ssisca"
"864",2021-06-01,0.0985916961483584,"ssisca"
"865",2021-07-01,0.0471080383575044,"ssisca"
"866",2015-09-01,0,"tcef"
"867",2015-10-01,-0.00280000000000002,"tcef"
"868",2015-11-01,0.0500401123144805,"tcef"
"869",2015-12-01,-0.0642727533186898,"tcef"
"870",2016-01-01,-0.0200040824658093,"tcef"
"871",2016-02-01,-0.0614455321807956,"tcef"
"872",2016-03-01,0.0294052374611629,"tcef"
"873",2016-04-01,0.00776112967554177,"tcef"
"874",2016-05-01,0.0404321317787999,"tcef"
"875",2016-06-01,0.0418422946437751,"tcef"
"876",2016-07-01,0.0668048154726664,"tcef"
"877",2016-08-01,0.00323744334474152,"tcef"
"878",2016-09-01,0.0428729485524617,"tcef"
"879",2016-10-01,0.0422597471487931,"tcef"
"880",2016-11-01,-0.051488675884299,"tcef"
"881",2016-12-01,-0.0159184403505634,"tcef"
"882",2017-01-01,-0.0151762995274446,"tcef"
"883",2017-02-01,0.0104272400110732,"tcef"
"884",2017-03-01,0.0355251141552511,"tcef"
"885",2017-04-01,0.00123467677925748,"tcef"
"886",2017-05-01,-0.0364661322998326,"tcef"
"887",2017-06-01,0.0688362738824391,"tcef"
"888",2017-07-01,0.0407971262401643,"tcef"
"889",2017-08-01,-0.00756019393540963,"tcef"
"890",2017-09-01,0.00935662830173056,"tcef"
"891",2017-10-01,0.026825266611977,"tcef"
"892",2017-11-01,0.0170967484221458,"tcef"
"893",2017-12-01,0.109967795145707,"tcef"
"894",2018-01-01,0.0600099072960159,"tcef"
"895",2018-02-01,0.144535683289939,"tcef"
"896",2018-03-01,-0.0637540830611293,"tcef"
"897",2018-04-01,0.028284842065915,"tcef"
"898",2018-05-01,-0.0783398970009088,"tcef"
"899",2018-06-01,-0.0545621877465159,"tcef"
"900",2018-07-01,-0.0559032123487693,"tcef"
"901",2018-08-01,0.000883782589482962,"tcef"
"902",2018-09-01,0.00323767476085357,"tcef"
"903",2018-10-01,0.0111485990905089,"tcef"
"904",2018-11-01,-0.0772522849267373,"tcef"
"905",2018-12-01,-0.0084112884207217,"tcef"
"906",2019-01-01,-0.00277469478357384,"tcef"
"907",2019-02-01,0.008267747833691,"tcef"
"908",2019-03-01,0.00780572419774495,"tcef"
"909",2019-04-01,0.00250352057580971,"tcef"
"910",2019-05-01,-0.00265334790073357,"tcef"
"911",2019-06-01,-0.00469483568075113,"tcef"
"912",2019-07-01,-0.00518867924528299,"tcef"
"913",2019-08-01,0.0228386281017861,"tcef"
"914",2019-09-01,0.00239511705168827,"tcef"
"915",2019-10-01,0.0326036688762139,"tcef"
"916",2019-11-01,0.00649399119205785,"tcef"
"917",2019-12-01,-0.029219816078315,"tcef"
"918",2020-01-01,0.0155080213903744,"tcef"
"919",2020-02-01,-0.0117354998871586,"tcef"
"920",2020-03-01,-0.0275557585445688,"tcef"
"921",2020-04-01,-0.237181996086106,"tcef"
"922",2020-05-01,0.133196511031298,"tcef"
"923",2020-06-01,0.0749796251018744,"tcef"
"924",2020-07-01,-0.031758065874821,"tcef"
"925",2020-08-01,-0.0321907081955803,"tcef"
"926",2020-09-01,0.115875584322186,"tcef"
"927",2020-10-01,0.0382663336824298,"tcef"
"928",2020-11-01,0.00884543761638734,"tcef"
"929",2020-12-01,0.0652976465159207,"tcef"
"930",2021-01-01,0.0756624070464227,"tcef"
"931",2021-02-01,-0.00657762265923889,"tcef"
"932",2021-03-01,0.076346192824809,"tcef"
"933",2021-04-01,0.012177515535748,"tcef"
"934",2021-05-01,0.0840310077519379,"tcef"
"935",2021-06-01,0.089816933638444,"tcef"
"936",2021-07-01,0.038740157480315,"tcef"
"937",2014-08-01,0,"vcbfbcf"
"938",2014-09-01,0.00150105073551488,"vcbfbcf"
"939",2014-10-01,0.00209832134292576,"vcbfbcf"
"940",2014-11-01,-0.00528467444411207,"vcbfbcf"
"941",2014-12-01,-0.0193464314354451,"vcbfbcf"
"942",2015-01-01,-0.0182970458959419,"vcbfbcf"
"943",2015-02-01,0.00124947938359021,"vcbfbcf"
"944",2015-03-01,0.0322379367720467,"vcbfbcf"
"945",2015-04-01,-0.0253878702397743,"vcbfbcf"
"946",2015-05-01,0.0326648749224725,"vcbfbcf"
"947",2015-06-01,-0.00830830830830831,"vcbfbcf"
"948",2015-07-01,0.0364388815988694,"vcbfbcf"
"949",2015-08-01,0.0267822360732373,"vcbfbcf"
"950",2015-09-01,-0.0223845205349521,"vcbfbcf"
"951",2015-10-01,0.0362860192102454,"vcbfbcf"
"952",2015-11-01,0.0969010392285365,"vcbfbcf"
"953",2015-12-01,-0.00879139638101745,"vcbfbcf"
"954",2016-01-01,0.00912770171359689,"vcbfbcf"
"955",2016-02-01,-0.0413857837699463,"vcbfbcf"
"956",2016-03-01,0.0822503115542104,"vcbfbcf"
"957",2016-04-01,0.0164500740253331,"vcbfbcf"
"958",2016-05-01,0.020391649134164,"vcbfbcf"
"959",2016-06-01,0.0459952418715306,"vcbfbcf"
"960",2016-07-01,0.0814253222137984,"vcbfbcf"
"961",2016-08-01,-0.018508132361189,"vcbfbcf"
"962",2016-09-01,0.0672857142857144,"vcbfbcf"
"963",2016-10-01,0.0024093160219516,"vcbfbcf"
"964",2016-11-01,-0.0234343704099346,"vcbfbcf"
"965",2016-12-01,-0.0368496615847406,"vcbfbcf"
"966",2017-01-01,0.006175468483816,"vcbfbcf"
"967",2017-02-01,0.0236331569664903,"vcbfbcf"
"968",2017-03-01,0.0558235699517573,"vcbfbcf"
"969",2017-04-01,0.0280678851174934,"vcbfbcf"
"970",2017-05-01,0.00907936507936502,"vcbfbcf"
"971",2017-06-01,0.0699049896180708,"vcbfbcf"
"972",2017-07-01,0.0354622441778405,"vcbfbcf"
"973",2017-08-01,-0.0127790083489521,"vcbfbcf"
"974",2017-09-01,-0.00851455528707856,"vcbfbcf"
"975",2017-10-01,-0.00307531623534874,"vcbfbcf"
"976",2017-11-01,0.000465630638496028,"vcbfbcf"
"977",2017-12-01,0.0927919017976613,"vcbfbcf"
"978",2018-01-01,0.040513202725724,"vcbfbcf"
"979",2018-02-01,-0.0479918137631108,"vcbfbcf"
"980",2018-03-01,0.0979201375826302,"vcbfbcf"
"981",2018-04-01,0.010181604581722,"vcbfbcf"
"982",2018-05-01,-0.0836846440858652,"vcbfbcf"
"983",2018-06-01,-0.002221047065045,"vcbfbcf"
"984",2018-07-01,-0.0943926224295103,"vcbfbcf"
"985",2018-08-01,0.0466436472171827,"vcbfbcf"
"986",2018-09-01,0.0404831133974501,"vcbfbcf"
"987",2018-10-01,0.0673903697334479,"vcbfbcf"
"988",2018-11-01,-0.0846843218205618,"vcbfbcf"
"989",2018-12-01,0.0316831683168317,"vcbfbcf"
"990",2019-01-01,-0.0531563233098742,"vcbfbcf"
"991",2019-02-01,0.0102483247930627,"vcbfbcf"
"992",2019-03-01,0.0539546290619253,"vcbfbcf"
"993",2019-04-01,-0.00930773705642818,"vcbfbcf"
"994",2019-05-01,-0.0065125713980676,"vcbfbcf"
"995",2019-06-01,-0.0384181398097899,"vcbfbcf"
"996",2019-07-01,0.0125726419311578,"vcbfbcf"
"997",2019-08-01,-0.00678770487279956,"vcbfbcf"
"998",2019-09-01,0.0342815868429827,"vcbfbcf"
"999",2019-10-01,0.0269137792103142,"vcbfbcf"
"1000",2019-11-01,0.00716677129106502,"vcbfbcf"
"1001",2019-12-01,-0.0574455928946138,"vcbfbcf"
"1002",2020-01-01,0.00810051248140198,"vcbfbcf"
"1003",2020-02-01,-0.0487591560074341,"vcbfbcf"
"1004",2020-03-01,0.00867716354442027,"vcbfbcf"
"1005",2020-04-01,-0.255397937674472,"vcbfbcf"
"1006",2020-05-01,0.150726855394032,"vcbfbcf"
"1007",2020-06-01,0.0745345744680852,"vcbfbcf"
"1008",2020-07-01,-0.0183775756450715,"vcbfbcf"
"1009",2020-08-01,0.00504286434694912,"vcbfbcf"
"1010",2020-09-01,0.0785248369292524,"vcbfbcf"
"1011",2020-10-01,0.0508257734356827,"vcbfbcf"
"1012",2020-11-01,0.00736026563364689,"vcbfbcf"
"1013",2020-12-01,0.0859199033126408,"vcbfbcf"
"1014",2021-01-01,0.11569788030556,"vcbfbcf"
"1015",2021-02-01,-0.0506937517003718,"vcbfbcf"
"1016",2021-03-01,0.128391287734047,"vcbfbcf"
"1017",2021-04-01,0.0368269556383338,"vcbfbcf"
"1018",2021-05-01,-0.0106148444517025,"vcbfbcf"
"1019",2021-06-01,0.118016010563671,"vcbfbcf"
"1020",2021-07-01,0.0463940355798331,"vcbfbcf"
"1021",2014-07-01,0,"veof"
"1022",2014-08-01,-0.00179748352306774,"veof"
"1023",2014-09-01,-0.00230092036814722,"veof"
"1024",2014-10-01,0.055650255690364,"veof"
"1025",2014-11-01,-0.0232712765957447,"veof"
"1026",2014-12-01,-0.04551201011378,"veof"
"1027",2015-01-01,-0.0470708099847172,"veof"
"1028",2015-02-01,0.0208489254784561,"veof"
"1029",2015-03-01,0.0153958944281525,"veof"
"1030",2015-04-01,-0.0299123259412069,"veof"
"1031",2015-05-01,-0.0177565124933546,"veof"
"1032",2015-06-01,0.0034639532366314,"veof"
"1033",2015-07-01,0.0811218985976268,"veof"
"1034",2015-08-01,-0.00109758531231297,"veof"
"1035",2015-09-01,-0.0219758265907501,"veof"
"1036",2015-10-01,0.0567868450617914,"veof"
"1037",2015-11-01,0.0316033632937083,"veof"
"1038",2015-12-01,-0.0320404721753794,"veof"
"1039",2016-01-01,-0.00435540069686413,"veof"
"1040",2016-02-01,-0.0173033926314766,"veof"
"1041",2016-03-01,0.0624196260757741,"veof"
"1042",2016-04-01,-0.00903165735567968,"veof"
"1043",2016-05-01,0.00920793009489795,"veof"
"1044",2016-06-01,0.0127548645377524,"veof"
"1045",2016-07-01,0.0921125206839493,"veof"
"1046",2016-08-01,0.00151515151515147,"veof"
"1047",2016-09-01,0.0382417212976971,"veof"
"1048",2016-10-01,0.0704282360560189,"veof"
"1049",2016-11-01,-0.0874234288739318,"veof"
"1050",2016-12-01,-0.0103588298665783,"veof"
"1051",2017-01-01,0.00854128286719136,"veof"
"1052",2017-02-01,0.0194287612089008,"veof"
"1053",2017-03-01,0.024515393386545,"veof"
"1054",2017-04-01,0.0255187216789887,"veof"
"1055",2017-05-01,-0.0310852713178295,"veof"
"1056",2017-06-01,0.0336026882150573,"veof"
"1057",2017-07-01,0.0508553293598575,"veof"
"1058",2017-08-01,-0.0291691219799647,"veof"
"1059",2017-09-01,0.0133535660091046,"veof"
"1060",2017-10-01,0.0179694519317162,"veof"
"1061",2017-11-01,-0.0360400117681671,"veof"
"1062",2017-12-01,0.135815656951015,"veof"
"1063",2018-01-01,0.0252586322719333,"veof"
"1064",2018-02-01,0.0705674223561787,"veof"
